FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
Ses01M_script03_1_F001,fea,3.0000,2.5000,2.0000,Unknown,F,Train
Ses01M_script03_1_F002,fea,3.5000,2.5000,1.0000,Unknown,F,Test
Ses01M_script03_1_F003,hap,2.5000,4.0000,3.0000,Unknown,F,Train
Ses01M_script03_1_F004,hap,3.0000,4.5000,3.0000,Unknown,F,Train
Ses01M_script03_1_F005,xxx,4.5000,4.5000,3.0000,Unknown,F,Validation
Ses01M_script03_1_F006,xxx,3.5000,4.5000,3.0000,Unknown,F,Train
Ses01M_script03_1_F007,exc,2.5000,4.0000,2.0000,Unknown,F,Train
Ses01M_script03_1_F008,hap,2.5000,4.0000,3.0000,Unknown,F,Train
Ses01M_script03_1_F009,hap,2.5000,4.0000,2.5000,Unknown,F,Test
Ses01M_script03_1_F010,hap,2.0000,4.5000,2.0000,Unknown,F,Train
Ses01M_script03_1_F011,hap,2.0000,4.0000,2.0000,Unknown,F,Train
Ses01M_script03_1_F012,xxx,3.0000,3.5000,2.5000,Unknown,F,Test
Ses01M_script03_1_F013,xxx,3.0000,3.5000,3.0000,Unknown,F,Train
Ses01M_script03_1_F014,hap,2.5000,4.0000,2.5000,Unknown,F,Train
Ses01M_script03_1_F015,hap,4.0000,4.5000,2.5000,Unknown,F,Validation
Ses01M_script03_1_F016,xxx,3.0000,3.5000,3.0000,Unknown,F,Train
Ses01M_script03_1_F017,hap,3.0000,4.0000,2.5000,Unknown,F,Train
Ses01M_script03_1_F018,hap,3.0000,4.0000,2.5000,Unknown,F,Train
Ses01M_script03_1_F019,hap,2.5000,4.5000,2.0000,Unknown,F,Train
Ses01M_script03_1_F020,xxx,3.0000,4.0000,2.0000,Unknown,F,Train
Ses01M_script03_1_F021,hap,3.5000,3.0000,3.0000,Unknown,F,Train
Ses01M_script03_1_F022,xxx,2.5000,2.5000,2.0000,Unknown,F,Train
Ses01M_script03_1_F023,xxx,3.5000,2.0000,3.5000,Unknown,F,Train
Ses01M_script03_1_F024,hap,3.5000,4.0000,3.0000,Unknown,F,Train
Ses01M_script03_1_F025,xxx,3.0000,3.0000,2.0000,Unknown,F,Train
Ses01M_script03_1_F026,xxx,3.0000,4.0000,0.5000,Unknown,F,Train
Ses01M_script03_1_F027,xxx,3.5000,4.5000,3.0000,Unknown,F,Train
Ses01M_script03_1_F028,xxx,3.5000,4.0000,2.5000,Unknown,F,Train
Ses01M_script03_1_F029,xxx,3.0000,4.0000,3.0000,Unknown,F,Validation
Ses01M_script03_1_F030,hap,2.5000,4.0000,2.0000,Unknown,F,Validation
Ses01M_script03_1_F031,exc,4.5000,5.0000,3.0000,Unknown,F,Validation
Ses01M_script03_1_F032,xxx,4.0000,4.0000,3.0000,Unknown,F,Train
Ses01M_script03_1_F033,xxx,2.0000,3.5000,2.0000,Unknown,F,Train
Ses01M_script03_1_F034,hap,3.0000,4.0000,2.5000,Unknown,F,Test
Ses01M_script03_1_F035,xxx,3.0000,4.0000,2.5000,Unknown,F,Train
Ses01M_script03_1_F036,hap,4.0000,4.5000,3.0000,Unknown,F,Test
Ses01M_script03_1_F037,hap,4.5000,5.0000,3.0000,Unknown,F,Train
Ses01M_script03_1_F038,hap,3.5000,4.0000,2.5000,Unknown,F,Train
Ses01M_script03_1_F039,hap,4.0000,4.0000,2.0000,Unknown,F,Train
Ses01M_script03_1_F040,hap,2.0000,4.0000,2.5000,Unknown,F,Test
Ses01M_script03_1_F041,exc,3.0000,3.5000,2.0000,Unknown,F,Validation
Ses01M_script03_1_M000,fea,2.5000,3.0000,1.5000,Unknown,M,Train
Ses01M_script03_1_M001,fea,2.0000,3.0000,1.0000,Unknown,M,Train
Ses01M_script03_1_M002,xxx,3.0000,2.5000,2.0000,Unknown,M,Validation
Ses01M_script03_1_M003,fea,3.5000,4.0000,1.5000,Unknown,M,Train
Ses01M_script03_1_M004,hap,3.5000,4.0000,2.5000,Unknown,M,Test
Ses01M_script03_1_M005,xxx,3.5000,3.5000,1.0000,Unknown,M,Train
Ses01M_script03_1_M006,xxx,3.0000,4.5000,2.5000,Unknown,M,Test
Ses01M_script03_1_M007,xxx,3.5000,4.0000,2.0000,Unknown,M,Train
Ses01M_script03_1_M008,xxx,3.0000,4.5000,2.0000,Unknown,M,Test
Ses01M_script03_1_M009,xxx,3.0000,4.0000,3.0000,Unknown,M,Train
Ses01M_script03_1_M010,hap,3.0000,4.0000,2.5000,Unknown,M,Validation
Ses01M_script03_1_M011,hap,2.5000,4.5000,2.0000,Unknown,M,Train
Ses01M_script03_1_M012,hap,3.0000,4.0000,2.5000,Unknown,M,Validation
Ses01M_script03_1_M013,hap,3.0000,4.0000,3.0000,Unknown,M,Train
Ses01M_script03_1_M014,sad,2.0000,2.5000,2.0000,Unknown,M,Train
Ses01M_script03_1_M015,xxx,2.5000,4.0000,2.5000,Unknown,M,Train
Ses01M_script03_1_M016,hap,3.5000,4.5000,2.5000,Unknown,M,Train
Ses01M_script03_1_M017,hap,2.5000,4.0000,2.5000,Unknown,M,Train
Ses01M_script03_1_M018,xxx,2.0000,3.5000,3.5000,Unknown,M,Train
Ses01M_script03_1_M019,hap,3.0000,4.0000,3.5000,Unknown,M,Test
Ses01M_script03_1_M020,xxx,2.0000,4.0000,2.0000,Unknown,M,Validation
Ses01M_script03_1_M021,hap,3.0000,4.0000,2.5000,Unknown,M,Train
Ses01M_script03_1_M022,hap,2.0000,4.5000,1.5000,Unknown,M,Validation
Ses01M_script03_1_M023,xxx,2.0000,4.0000,2.5000,Unknown,M,Train
Ses01M_script03_1_M024,xxx,2.5000,4.0000,2.5000,Unknown,M,Test
Ses01M_script03_1_M025,xxx,3.0000,4.0000,3.0000,Unknown,M,Train
Ses01M_script03_1_M026,xxx,3.0000,3.5000,3.0000,Unknown,M,Validation
Ses01M_script03_1_M027,xxx,2.0000,4.0000,2.5000,Unknown,M,Train
Ses01M_script03_1_M028,exc,3.0000,4.0000,3.0000,Unknown,M,Train
Ses01M_script03_1_M029,exc,3.0000,4.0000,3.0000,Unknown,M,Test
Ses01M_script03_1_M030,hap,3.5000,4.0000,2.5000,Unknown,M,Train
Ses01M_script03_1_M031,hap,2.5000,3.5000,2.5000,Unknown,M,Train
Ses01M_script03_1_M032,xxx,3.0000,4.0000,2.5000,Unknown,M,Validation
Ses01M_script03_1_M033,hap,2.5000,4.0000,1.5000,Unknown,M,Test
Ses01M_script03_1_M034,xxx,3.5000,3.5000,3.0000,Unknown,M,Train
Ses01M_script03_1_M035,xxx,2.5000,2.5000,3.0000,Unknown,M,Test
Ses01M_script03_1_M036,xxx,2.0000,3.5000,2.0000,Unknown,M,Train
Ses01M_script03_1_M037,exc,3.5000,4.0000,2.5000,Unknown,M,Validation
Ses01M_script03_1_M038,xxx,3.5000,3.0000,2.0000,Unknown,M,Test
Ses01M_script03_1_M039,hap,4.5000,5.0000,2.5000,Unknown,M,Train
Ses01M_script03_1_M040,hap,2.5000,5.0000,2.0000,Unknown,M,Train
Ses01M_script03_1_M041,hap,2.0000,4.0000,2.5000,Unknown,M,Test
Ses01M_script03_1_M042,xxx,2.5000,4.0000,3.0000,Unknown,M,Validation
Ses01M_script02_2_F000,neu,2.0000,4.0000,2.5000,Unknown,F,Train
Ses01M_script02_2_F001,xxx,3.0000,3.0000,3.0000,Unknown,F,Train
Ses01M_script02_2_F002,fru,3.0000,2.5000,2.5000,Unknown,F,Train
Ses01M_script02_2_F003,fru,3.5000,2.0000,3.0000,Unknown,F,Train
Ses01M_script02_2_F004,xxx,3.5000,2.5000,3.0000,Unknown,F,Validation
Ses01M_script02_2_F005,fru,2.5000,2.5000,2.5000,Unknown,F,Validation
Ses01M_script02_2_F006,fru,3.0000,2.5000,2.5000,Unknown,F,Train
Ses01M_script02_2_F007,fru,3.0000,2.5000,2.5000,Unknown,F,Validation
Ses01M_script02_2_F008,fru,2.5000,2.5000,2.5000,Unknown,F,Train
Ses01M_script02_2_F009,fru,3.5000,2.5000,3.0000,Unknown,F,Train
Ses01M_script02_2_F010,ang,4.5000,1.5000,4.0000,Unknown,F,Train
Ses01M_script02_2_F011,ang,3.5000,1.5000,3.0000,Unknown,F,Train
Ses01M_script02_2_F012,fru,3.5000,2.0000,3.5000,Unknown,F,Train
Ses01M_script02_2_F013,ang,4.5000,1.5000,3.5000,Unknown,F,Test
Ses01M_script02_2_F014,ang,4.0000,2.0000,3.5000,Unknown,F,Test
Ses01M_script02_2_F015,ang,4.5000,2.0000,3.5000,Unknown,F,Train
Ses01M_script02_2_F016,ang,4.0000,1.5000,4.0000,Unknown,F,Train
Ses01M_script02_2_F017,fru,4.0000,2.0000,3.5000,Unknown,F,Train
Ses01M_script02_2_F018,xxx,4.0000,1.5000,2.5000,Unknown,F,Train
Ses01M_script02_2_F019,neu,2.0000,2.0000,2.0000,Unknown,F,Train
Ses01M_script02_2_F020,xxx,2.0000,2.5000,2.0000,Unknown,F,Validation
Ses01M_script02_2_F021,xxx,2.0000,2.5000,2.0000,Unknown,F,Train
Ses01M_script02_2_F022,sad,2.5000,3.0000,2.5000,Unknown,F,Train
Ses01M_script02_2_F023,xxx,2.0000,3.5000,2.0000,Unknown,F,Train
Ses01M_script02_2_F024,sad,1.5000,2.5000,2.0000,Unknown,F,Train
Ses01M_script02_2_F025,sad,2.0000,2.5000,2.0000,Unknown,F,Validation
Ses01M_script02_2_F026,sad,1.5000,2.5000,2.0000,Unknown,F,Validation
Ses01M_script02_2_F027,xxx,2.0000,2.5000,2.0000,Unknown,F,Train
Ses01M_script02_2_F028,fru,3.0000,2.0000,2.5000,Unknown,F,Test
Ses01M_script02_2_F029,fru,3.5000,2.0000,2.5000,Unknown,F,Validation
Ses01M_script02_2_F030,ang,3.5000,2.0000,3.0000,Unknown,F,Validation
Ses01M_script02_2_F031,ang,3.5000,2.0000,3.0000,Unknown,F,Train
Ses01M_script02_2_F032,ang,3.5000,2.0000,2.5000,Unknown,F,Train
Ses01M_script02_2_F033,sad,3.5000,2.0000,2.0000,Unknown,F,Validation
Ses01M_script02_2_F034,sad,2.0000,2.0000,2.0000,Unknown,F,Train
Ses01M_script02_2_F035,sad,2.5000,2.0000,1.5000,Unknown,F,Train
Ses01M_script02_2_F036,sad,2.5000,2.0000,2.0000,Unknown,F,Validation
Ses01M_script02_2_F037,sad,1.5000,2.0000,1.5000,Unknown,F,Train
Ses01M_script02_2_F038,sur,3.5000,3.0000,2.5000,Unknown,F,Test
Ses01M_script02_2_F039,sur,3.5000,2.5000,3.5000,Unknown,F,Validation
Ses01M_script02_2_F040,sad,2.5000,2.5000,2.0000,Unknown,F,Train
Ses01M_script02_2_F041,xxx,1.5000,2.5000,2.0000,Unknown,F,Validation
Ses01M_script02_2_F042,xxx,2.0000,4.0000,2.0000,Unknown,F,Validation
Ses01M_script02_2_F043,xxx,3.5000,4.0000,2.5000,Unknown,F,Test
Ses01M_script02_2_F044,hap,2.5000,4.0000,2.5000,Unknown,F,Train
Ses01M_script02_2_F045,hap,2.0000,4.0000,2.0000,Unknown,F,Validation
Ses01M_script02_2_F046,sad,2.0000,3.5000,2.0000,Unknown,F,Validation
Ses01M_script02_2_F047,neu,2.5000,4.0000,2.5000,Unknown,F,Train
Ses01M_script02_2_M000,xxx,3.5000,3.0000,2.5000,Unknown,M,Train
Ses01M_script02_2_M001,exc,4.0000,4.0000,2.5000,Unknown,M,Train
Ses01M_script02_2_M002,exc,3.5000,4.0000,2.5000,Unknown,M,Train
Ses01M_script02_2_M003,exc,3.0000,4.5000,2.0000,Unknown,M,Test
Ses01M_script02_2_M004,xxx,2.5000,4.0000,2.0000,Unknown,M,Train
Ses01M_script02_2_M005,xxx,3.0000,3.0000,3.0000,Unknown,M,Validation
Ses01M_script02_2_M006,fru,3.0000,2.5000,2.5000,Unknown,M,Test
Ses01M_script02_2_M007,xxx,2.5000,2.5000,2.0000,Unknown,M,Validation
Ses01M_script02_2_M008,neu,2.5000,2.5000,1.5000,Unknown,M,Test
Ses01M_script02_2_M009,xxx,3.5000,2.5000,2.5000,Unknown,M,Train
Ses01M_script02_2_M010,fru,3.5000,2.0000,3.0000,Unknown,M,Test
Ses01M_script02_2_M011,xxx,3.5000,2.0000,2.5000,Unknown,M,Train
Ses01M_script02_2_M012,fru,3.5000,2.0000,3.0000,Unknown,M,Train
Ses01M_script02_2_M013,neu,2.0000,2.5000,2.0000,Unknown,M,Train
Ses01M_script02_2_M014,fru,3.0000,2.5000,3.0000,Unknown,M,Test
Ses01M_script02_2_M015,fru,1.0000,2.5000,2.0000,Unknown,M,Train
Ses01M_script02_2_M016,fru,2.5000,2.5000,2.0000,Unknown,M,Train
Ses01M_script02_2_M017,fru,2.5000,2.0000,2.5000,Unknown,M,Test
Ses01M_script02_2_M018,fru,2.0000,2.5000,2.5000,Unknown,M,Test
Ses01M_script02_2_M019,neu,2.5000,3.0000,2.5000,Unknown,M,Test
Ses01M_script02_2_M020,neu,2.5000,2.5000,2.5000,Unknown,M,Test
Ses01M_script02_2_M021,neu,2.5000,2.5000,2.5000,Unknown,M,Validation
Ses01M_script02_2_M022,neu,3.0000,3.5000,2.5000,Unknown,M,Train
Ses01M_script02_2_M023,neu,2.0000,3.0000,2.5000,Unknown,M,Validation
Ses01M_script02_2_M024,xxx,2.5000,3.0000,2.5000,Unknown,M,Test
Ses01M_script02_2_M025,neu,2.0000,3.0000,1.5000,Unknown,M,Train
Ses01M_script02_2_M026,xxx,2.0000,3.5000,1.5000,Unknown,M,Train
Ses01M_script02_2_M027,neu,2.5000,3.0000,2.0000,Unknown,M,Test
Ses01M_script02_2_M028,neu,2.0000,3.0000,1.5000,Unknown,M,Test
Ses01M_script02_2_M029,neu,2.0000,2.5000,2.0000,Unknown,M,Validation
Ses01M_script02_2_M030,neu,2.0000,2.5000,1.5000,Unknown,M,Train
Ses01M_script02_2_M031,fru,2.5000,2.0000,2.0000,Unknown,M,Train
Ses01M_script02_2_M032,fru,3.0000,2.5000,2.0000,Unknown,M,Train
Ses01M_script02_2_M033,ang,4.0000,1.5000,3.5000,Unknown,M,Train
Ses01M_script02_2_M034,fru,4.5000,2.0000,3.5000,Unknown,M,Train
Ses01M_script02_2_M035,ang,4.0000,1.5000,3.5000,Unknown,M,Train
Ses01M_script02_2_M036,xxx,3.0000,1.5000,2.5000,Unknown,M,Train
Ses01M_script02_2_M037,sad,3.5000,1.5000,2.5000,Unknown,M,Train
Ses01M_script02_2_M038,sad,3.0000,1.5000,3.0000,Unknown,M,Validation
Ses01M_script02_2_M039,neu,2.0000,2.0000,2.0000,Unknown,M,Train
Ses01M_script02_2_M040,neu,1.5000,2.0000,1.0000,Unknown,M,Test
Ses01M_script02_2_M041,sad,2.0000,2.5000,2.0000,Unknown,M,Train
Ses01M_script02_2_M042,sad,1.5000,2.0000,2.5000,Unknown,M,Train
Ses01M_script02_2_M043,sad,1.5000,1.5000,2.0000,Unknown,M,Train
Ses01M_script02_2_M044,sad,1.5000,1.5000,1.5000,Unknown,M,Train
Ses01M_script02_2_M045,sad,1.5000,1.5000,1.5000,Unknown,M,Test
Ses01M_script02_2_M046,xxx,2.0000,2.5000,2.5000,Unknown,M,Validation
Ses01M_script02_2_M047,xxx,2.5000,3.5000,2.5000,Unknown,M,Validation
Ses01M_script02_2_M048,xxx,2.5000,4.0000,2.0000,Unknown,M,Test
Ses01M_script02_2_M049,hap,2.5000,4.0000,2.5000,Unknown,M,Train
Ses01M_script02_2_M050,neu,2.5000,3.0000,1.5000,Unknown,M,Train
Ses01M_script02_2_M051,neu,4.5000,4.5000,1.0000,Unknown,M,Validation
Ses01M_script02_2_M052,hap,4.0000,5.0000,1.5000,Unknown,M,Train
Ses01M_script02_2_M053,hap,4.5000,5.0000,1.5000,Unknown,M,Test
Ses01M_script02_2_M054,neu,5.0000,5.0000,1.5000,Unknown,M,Train
Ses01F_impro06_F000,xxx,2.0000,3.5000,3.0000,Unknown,F,Train
Ses01F_impro06_F001,xxx,2.0000,2.0000,2.0000,Unknown,F,Test
Ses01F_impro06_F002,sad,1.5000,2.0000,2.5000,Unknown,F,Train
Ses01F_impro06_F003,neu,2.0000,3.0000,2.5000,Unknown,F,Train
Ses01F_impro06_F004,neu,2.0000,3.5000,3.0000,Unknown,F,Train
Ses01F_impro06_F005,sad,2.0000,2.0000,4.0000,Unknown,F,Validation
Ses01F_impro06_F006,sad,3.0000,3.5000,4.0000,Unknown,F,Train
Ses01F_impro06_F007,sad,3.0000,3.5000,4.0000,Unknown,F,Train
Ses01F_impro06_F008,sad,3.5000,2.5000,3.5000,Unknown,F,Train
Ses01F_impro06_F009,neu,3.0000,2.5000,3.5000,Unknown,F,Train
Ses01F_impro06_F010,sad,2.5000,2.0000,3.5000,Unknown,F,Train
Ses01F_impro06_F011,sad,3.0000,2.0000,4.0000,Unknown,F,Train
Ses01F_impro06_F012,sad,3.5000,2.0000,4.5000,Unknown,F,Validation
Ses01F_impro06_F013,sad,2.0000,2.0000,2.0000,Unknown,F,Train
Ses01F_impro06_F014,sad,3.0000,3.0000,2.5000,Unknown,F,Train
Ses01F_impro06_F015,sad,2.0000,2.0000,2.5000,Unknown,F,Train
Ses01F_impro06_F016,neu,3.0000,4.0000,3.5000,Unknown,F,Test
Ses01F_impro06_F017,xxx,3.0000,4.0000,3.5000,Unknown,F,Test
Ses01F_impro06_F018,neu,3.0000,4.0000,3.5000,Unknown,F,Train
Ses01F_impro06_F019,neu,2.0000,2.5000,2.5000,Unknown,F,Train
Ses01F_impro06_F020,sad,3.0000,2.5000,4.0000,Unknown,F,Train
Ses01F_impro06_F021,sad,3.0000,2.0000,4.0000,Unknown,F,Train
Ses01F_impro06_F022,sad,3.0000,4.0000,3.5000,Unknown,F,Train
Ses01F_impro06_F023,sad,2.0000,2.5000,2.5000,Unknown,F,Test
Ses01F_impro06_F024,sad,2.0000,1.5000,3.0000,Unknown,F,Validation
Ses01F_impro06_F025,sad,3.5000,3.0000,4.5000,Unknown,F,Train
Ses01F_impro06_F026,sad,3.0000,3.0000,3.5000,Unknown,F,Train
Ses01F_impro06_F027,neu,2.0000,2.0000,3.5000,Unknown,F,Train
Ses01F_impro06_F028,sad,3.5000,3.0000,4.0000,Unknown,F,Test
Ses01F_impro06_M000,sad,2.0000,2.5000,3.0000,Unknown,M,Train
Ses01F_impro06_M001,neu,3.0000,2.5000,3.5000,Unknown,M,Train
Ses01F_impro06_M002,neu,2.0000,2.5000,3.0000,Unknown,M,Train
Ses01F_impro06_M003,sad,2.0000,2.5000,3.5000,Unknown,M,Train
Ses01F_impro06_M004,neu,3.0000,3.0000,2.5000,Unknown,M,Train
Ses01F_impro06_M005,neu,2.0000,3.0000,2.5000,Unknown,M,Train
Ses01F_impro06_M006,neu,2.0000,3.0000,2.5000,Unknown,M,Validation
Ses01F_impro06_M007,sad,2.0000,3.0000,2.5000,Unknown,M,Train
Ses01F_impro06_M008,neu,2.5000,3.0000,2.5000,Unknown,M,Test
Ses01F_impro06_M009,neu,2.5000,3.0000,2.5000,Unknown,M,Train
Ses01F_impro06_M010,neu,2.5000,3.0000,3.0000,Unknown,M,Train
Ses01F_impro06_M011,neu,2.0000,3.0000,3.0000,Unknown,M,Train
Ses01F_impro06_M012,neu,2.5000,2.5000,2.5000,Unknown,M,Train
Ses01F_impro06_M013,neu,2.5000,3.0000,2.5000,Unknown,M,Test
Ses01F_impro06_M014,neu,2.5000,3.0000,2.0000,Unknown,M,Test
Ses01F_impro06_M015,neu,3.0000,3.0000,2.5000,Unknown,M,Train
Ses01F_impro06_M016,neu,2.5000,3.0000,2.5000,Unknown,M,Validation
Ses01F_impro06_M017,xxx,3.0000,4.0000,2.5000,Unknown,M,Validation
Ses01F_impro03_F000,hap,2.6667,4.3333,2.6667,Unknown,F,Train
Ses01F_impro03_F001,hap,2.6667,4.0000,2.6667,Unknown,F,Validation
Ses01F_impro03_F002,hap,3.0000,4.3333,2.3333,Unknown,F,Train
Ses01F_impro03_F003,xxx,4.0000,5.0000,3.0000,Unknown,F,Validation
Ses01F_impro03_F004,hap,3.6667,4.6667,2.3333,Unknown,F,Test
Ses01F_impro03_F005,hap,4.0000,4.3333,2.3333,Unknown,F,Train
Ses01F_impro03_F006,hap,3.3333,4.0000,2.6667,Unknown,F,Train
Ses01F_impro03_F007,xxx,3.3333,4.0000,2.3333,Unknown,F,Train
Ses01F_impro03_F008,hap,3.3333,4.0000,2.3333,Unknown,F,Test
Ses01F_impro03_F009,hap,2.6667,4.0000,2.3333,Unknown,F,Train
Ses01F_impro03_F010,hap,3.3333,4.0000,3.0000,Unknown,F,Test
Ses01F_impro03_F011,xxx,3.0000,4.0000,2.3333,Unknown,F,Train
Ses01F_impro03_F012,hap,3.6667,4.0000,2.6667,Unknown,F,Train
Ses01F_impro03_F013,hap,4.0000,5.0000,3.3333,Unknown,F,Validation
Ses01F_impro03_F014,xxx,3.3333,4.0000,2.3333,Unknown,F,Validation
Ses01F_impro03_F015,exc,3.6667,4.6667,3.0000,Unknown,F,Train
Ses01F_impro03_F016,hap,3.0000,4.0000,2.3333,Unknown,F,Validation
Ses01F_impro03_F017,neu,2.6667,3.6667,2.3333,Unknown,F,Train
Ses01F_impro03_F018,neu,3.0000,3.6667,2.0000,Unknown,F,Validation
Ses01F_impro03_F019,neu,2.3333,3.6667,2.0000,Unknown,F,Test
Ses01F_impro03_F020,xxx,3.0000,3.6667,2.3333,Unknown,F,Train
Ses01F_impro03_F021,hap,3.6667,3.3333,2.6667,Unknown,F,Train
Ses01F_impro03_F022,neu,2.6667,3.3333,2.0000,Unknown,F,Validation
Ses01F_impro03_F023,neu,2.3333,3.0000,2.0000,Unknown,F,Train
Ses01F_impro03_F024,hap,3.0000,4.3333,2.6667,Unknown,F,Test
Ses01F_impro03_F025,hap,3.3333,4.3333,3.3333,Unknown,F,Train
Ses01F_impro03_F026,hap,4.0000,4.6667,3.0000,Unknown,F,Validation
Ses01F_impro03_M000,neu,3.0000,4.0000,2.6667,Unknown,M,Validation
Ses01F_impro03_M001,neu,2.6667,4.3333,2.3333,Unknown,M,Train
Ses01F_impro03_M002,sur,3.3333,4.3333,2.6667,Unknown,M,Train
Ses01F_impro03_M003,exc,4.6667,5.0000,3.0000,Unknown,M,Train
Ses01F_impro03_M004,xxx,4.0000,4.6667,2.3333,Unknown,M,Test
Ses01F_impro03_M005,xxx,3.3333,4.0000,2.3333,Unknown,M,Validation
Ses01F_impro03_M006,neu,2.6667,4.0000,2.3333,Unknown,M,Train
Ses01F_impro03_M007,hap,3.0000,4.0000,2.3333,Unknown,M,Train
Ses01F_impro03_M008,neu,2.6667,4.0000,2.0000,Unknown,M,Train
Ses01F_impro03_M009,neu,2.3333,3.6667,2.3333,Unknown,M,Validation
Ses01F_impro03_M010,xxx,3.3333,4.0000,3.0000,Unknown,M,Test
Ses01F_impro03_M011,neu,3.6667,3.6667,2.6667,Unknown,M,Test
Ses01F_impro03_M012,xxx,3.6667,4.3333,2.6667,Unknown,M,Test
Ses01F_impro03_M013,hap,4.0000,4.6667,3.0000,Unknown,M,Test
Ses01F_impro03_M014,hap,3.6667,4.3333,2.6667,Unknown,M,Test
Ses01F_impro03_M015,hap,3.0000,4.0000,2.6667,Unknown,M,Train
Ses01F_impro03_M016,neu,2.6667,3.6667,2.6667,Unknown,M,Train
Ses01F_impro03_M017,sur,3.6667,3.6667,2.3333,Unknown,M,Train
Ses01F_impro03_M018,sur,2.6667,3.0000,2.6667,Unknown,M,Train
Ses01F_impro03_M019,neu,3.0000,3.0000,2.3333,Unknown,M,Train
Ses01F_impro03_M020,neu,3.0000,3.3333,2.6667,Unknown,M,Train
Ses01F_impro03_M021,neu,3.3333,3.0000,2.6667,Unknown,M,Train
Ses01F_impro03_M022,exc,3.3333,4.0000,2.6667,Unknown,M,Test
Ses01F_impro03_M023,hap,4.3333,4.6667,3.6667,Unknown,M,Test
Ses01F_impro03_M024,neu,2.6667,3.6667,2.3333,Unknown,M,Train
Ses01F_script03_1_F000,fea,3.5000,2.0000,1.0000,Unknown,F,Train
Ses01F_script03_1_F001,fea,3.5000,2.5000,2.0000,Unknown,F,Train
Ses01F_script03_1_F002,fea,3.5000,2.5000,1.0000,Unknown,F,Train
Ses01F_script03_1_F003,xxx,2.0000,4.0000,2.5000,Unknown,F,Validation
Ses01F_script03_1_F004,xxx,2.5000,4.0000,2.5000,Unknown,F,Train
Ses01F_script03_1_F005,hap,4.0000,4.0000,2.5000,Unknown,F,Validation
Ses01F_script03_1_F006,exc,3.0000,4.0000,2.5000,Unknown,F,Validation
Ses01F_script03_1_F007,exc,3.0000,4.0000,2.5000,Unknown,F,Train
Ses01F_script03_1_F008,xxx,2.0000,2.5000,2.0000,Unknown,F,Train
Ses01F_script03_1_F009,xxx,3.0000,2.5000,2.5000,Unknown,F,Train
Ses01F_script03_1_F010,hap,3.5000,3.5000,2.5000,Unknown,F,Train
Ses01F_script03_1_F011,hap,3.5000,4.0000,2.5000,Unknown,F,Test
Ses01F_script03_1_F012,exc,2.0000,3.5000,2.0000,Unknown,F,Test
Ses01F_script03_1_F013,xxx,2.5000,4.0000,2.5000,Unknown,F,Validation
Ses01F_script03_1_F014,xxx,2.0000,4.0000,2.5000,Unknown,F,Train
Ses01F_script03_1_F015,xxx,2.0000,4.0000,2.0000,Unknown,F,Validation
Ses01F_script03_1_F016,xxx,2.0000,4.0000,2.5000,Unknown,F,Train
Ses01F_script03_1_F017,xxx,3.0000,3.0000,2.0000,Unknown,F,Train
Ses01F_script03_1_F018,xxx,3.5000,2.5000,2.0000,Unknown,F,Train
Ses01F_script03_1_F019,xxx,2.5000,4.0000,2.5000,Unknown,F,Train
Ses01F_script03_1_F020,hap,4.0000,4.0000,2.5000,Unknown,F,Test
Ses01F_script03_1_F021,hap,3.0000,4.0000,3.0000,Unknown,F,Validation
Ses01F_script03_1_F022,hap,3.5000,4.0000,3.0000,Unknown,F,Train
Ses01F_script03_1_F023,xxx,2.0000,3.5000,2.5000,Unknown,F,Train
Ses01F_script03_1_F024,exc,4.5000,5.0000,2.5000,Unknown,F,Train
Ses01F_script03_1_F025,xxx,3.5000,4.0000,2.5000,Unknown,F,Test
Ses01F_script03_1_F026,xxx,2.0000,3.5000,2.5000,Unknown,F,Train
Ses01F_script03_1_F027,xxx,3.5000,3.5000,2.5000,Unknown,F,Train
Ses01F_script03_1_F028,xxx,2.5000,3.5000,2.0000,Unknown,F,Test
Ses01F_script03_1_F029,hap,4.0000,4.0000,2.5000,Unknown,F,Validation
Ses01F_script03_1_F030,hap,3.0000,4.0000,2.5000,Unknown,F,Train
Ses01F_script03_1_F031,xxx,3.0000,3.0000,2.5000,Unknown,F,Test
Ses01F_script03_1_M000,fea,4.0000,2.5000,1.0000,Unknown,M,Train
Ses01F_script03_1_M001,fea,3.5000,2.5000,1.0000,Unknown,M,Train
Ses01F_script03_1_M002,fea,3.0000,2.5000,1.0000,Unknown,M,Train
Ses01F_script03_1_M003,fea,3.5000,2.5000,1.5000,Unknown,M,Train
Ses01F_script03_1_M004,xxx,3.5000,2.5000,1.5000,Unknown,M,Test
Ses01F_script03_1_M005,exc,3.0000,4.0000,2.0000,Unknown,M,Validation
Ses01F_script03_1_M006,xxx,3.0000,3.0000,1.5000,Unknown,M,Train
Ses01F_script03_1_M007,hap,3.5000,4.5000,2.5000,Unknown,M,Test
Ses01F_script03_1_M008,hap,3.0000,4.0000,2.0000,Unknown,M,Train
Ses01F_script03_1_M009,hap,2.5000,4.0000,2.5000,Unknown,M,Train
Ses01F_script03_1_M010,hap,3.5000,4.0000,2.5000,Unknown,M,Train
Ses01F_script03_1_M011,xxx,2.5000,3.0000,2.0000,Unknown,M,Validation
